日期,高锰酸钾指数,化学需氧量,五日生化需氧量,总有机碳,氨氮,色度,电导率,溶解性总固体,浊度,硝酸盐氮,叶绿素a,氟化物
8/20/2021 3:00,4.81,0,3.1,3.8,0.01,18,1302.5,846.6285,9,4.0655,0.278,0.677
8/20/2021 4:00,4.81,0,3.1,3.8,0.01,18,1302.55,846.639,9,4.066,0.279,0.687
8/20/2021 5:00,4.81,0,3.1,3.8,0.01,18,1302.6,846.6465,9,4.0665,0.279,0.7015
8/20/2021 6:00,4.81,0,3.1,3.8,0.01,18,1302.65,846.66,9,4.0665,0.276,0.713
8/20/2021 7:00,4.81,0,3.1,3.8,0.01,18,1302.7,846.668,9,4.0685,0.272,0.7255
8/20/2021 8:00,4.81,0,3.1,3.8,0.01,18,1302.75,846.6775,9,4.0685,0.2705,0.719
8/20/2021 9:00,4.81,0,3.1,3.8,0.01,18,1302.8,846.683,9,4.069,0.267,0.712
8/20/2021 10:00,4.8,0,3.1,3.8,0.01,18,1302.85,846.6895,9,4.0705,0.2705,0.7085
8/20/2021 11:00,4.8,0,3.1,3.8,0.01,18,1302.9,846.694,9,4.072,0.2745,0.704
8/20/2021 12:00,4.8,0,3.1,3.8,0.01,18,1302.95,846.7,9,4.07,0.2755,0.7055
8/20/2021 13:00,4.8,0,3.1,3.8,0.01,18,1303,846.708,9,4.0705,0.2755,0.717
8/20/2021 14:00,4.8,0,3.1,3.8,0.01,18,1303,846.7075,9,4.07,0.271,0.7065
8/20/2021 15:00,4.8,0,3.1,3.8,0.01,18,1303,846.7095,9,4.0705,0.269,0.707
8/20/2021 16:00,4.8,0,3.1,3.8,0.01,18,1303,846.711,9,4.0695,0.2665,0.713
8/20/2021 17:00,4.8,0,3.1,3.8,0.01,18,1303,846.7115,9,4.068,0.271,0.72
8/20/2021 18:00,4.8,0,3.1,3.8,0.01,18,1303,846.7105,9,4.0675,0.274,0.6995
8/20/2021 19:00,4.8,0,3.1,3.8,0.01,18,1303,846.7055,9,4.068,0.272,0.699
8/20/2021 20:00,4.8,0,3.1,3.8,0.01,18,1303,846.7,9,4.068,0.2725,0.698
8/20/2021 21:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.068,0.267,0.696
8/20/2021 22:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.068,0.2655,0.711
8/20/2021 23:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.069,0.2655,0.7005
8/21/2021 0:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0685,0.2665,0.7015
8/21/2021 1:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0675,0.263,0.6795
8/21/2021 2:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0675,0.267,0.675
8/21/2021 3:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.067,0.271,0.6555
8/21/2021 4:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.066,0.2705,0.6565
8/21/2021 5:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0655,0.2745,0.6775
8/21/2021 6:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.065,0.2745,0.697
8/21/2021 7:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.063,0.274,0.6915
8/21/2021 8:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.065,0.2725,0.6885
8/21/2021 9:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.065,0.276,0.679
8/21/2021 10:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0645,0.28,0.6805
8/21/2021 11:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0645,0.2795,0.689
8/21/2021 12:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0645,0.284,0.6725
8/21/2021 13:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0645,0.283,0.68
8/21/2021 14:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0645,0.2815,0.704
8/21/2021 15:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0625,0.279,0.7115
8/21/2021 16:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.063,0.279,0.7295
8/21/2021 17:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.063,0.2845,0.734
8/21/2021 18:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0615,0.282,0.7195
8/21/2021 19:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0615,0.282,0.7225
8/21/2021 20:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0615,0.2805,0.703
8/21/2021 21:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.062,0.283,0.709
8/21/2021 22:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.064,0.283,0.7245
8/21/2021 23:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0645,0.2845,0.7275
8/22/2021 0:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0665,0.2825,0.7315
8/22/2021 1:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0675,0.28,0.7285
8/22/2021 2:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.068,0.28,0.713
8/22/2021 3:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0685,0.282,0.715
8/22/2021 4:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.069,0.284,0.732
8/22/2021 5:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0685,0.284,0.735
8/22/2021 6:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.068,0.2795,0.7335
8/22/2021 7:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0695,0.282,0.7475
8/22/2021 8:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.069,0.2785,0.7505
8/22/2021 9:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.071,0.2745,0.74
8/22/2021 10:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.071,0.2735,0.7165
8/22/2021 11:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0715,0.273,0.6945
8/22/2021 12:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.072,0.273,0.6795
8/22/2021 13:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.071,0.2715,0.6825
8/22/2021 14:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0715,0.2735,0.6985
8/22/2021 15:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.072,0.2775,0.69
8/22/2021 16:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0735,0.276,0.6895
8/22/2021 17:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0735,0.273,0.6865
8/22/2021 18:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.072,0.274,0.68
8/22/2021 19:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0705,0.274,0.681
8/22/2021 20:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0685,0.278,0.67
8/22/2021 21:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.068,0.2765,0.661
8/22/2021 22:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.069,0.2755,0.675
8/22/2021 23:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0705,0.2695,0.673
8/23/2021 0:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0705,0.266,0.661
8/23/2021 1:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0725,0.264,0.6775
8/23/2021 2:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.074,0.2665,0.681
8/23/2021 3:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.072,0.2665,0.6575
8/23/2021 4:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.073,0.2705,0.67
8/23/2021 5:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.074,0.2755,0.683
8/23/2021 6:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0755,0.2725,0.692
8/23/2021 7:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0765,0.2775,0.7085
8/23/2021 8:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.076,0.275,0.722
8/23/2021 9:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0775,0.276,0.71
8/23/2021 10:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0795,0.2745,0.7
8/23/2021 11:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0795,0.269,0.7125
8/23/2021 12:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.079,0.2745,0.723
8/23/2021 13:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0785,0.2775,0.741
8/23/2021 14:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.079,0.2715,0.731
8/23/2021 15:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.082,0.269,0.733
8/23/2021 16:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.082,0.2675,0.744
8/23/2021 17:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0805,0.2685,0.744
8/23/2021 18:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.079,0.268,0.7325
8/23/2021 19:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0775,0.274,0.755
8/23/2021 20:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.077,0.276,0.743
8/23/2021 21:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.075,0.2745,0.722
8/23/2021 22:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.076,0.2745,0.7255
8/23/2021 23:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.076,0.27,0.7385
8/24/2021 0:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0755,0.2705,0.7265
8/24/2021 1:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.076,0.2665,0.7085
8/24/2021 2:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0755,0.2685,0.7135
8/24/2021 3:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0765,0.2665,0.6985
8/24/2021 4:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0765,0.269,0.681
8/24/2021 5:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.076,0.2655,0.687
8/24/2021 6:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.075,0.2705,0.6855
8/24/2021 7:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.076,0.2715,0.6845
8/24/2021 8:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.075,0.272,0.6815
8/24/2021 9:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0755,0.2725,0.675
8/24/2021 10:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0755,0.277,0.6805
8/24/2021 11:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0745,0.28,0.692
8/24/2021 12:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0755,0.281,0.6845
8/24/2021 13:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0765,0.2795,0.677
8/24/2021 14:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0765,0.281,0.676
8/24/2021 15:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.077,0.2765,0.6655
8/24/2021 16:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0775,0.277,0.683
8/24/2021 17:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0795,0.2795,0.6935
8/24/2021 18:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0805,0.278,0.696
8/24/2021 19:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0805,0.2805,0.693
8/24/2021 20:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0805,0.2775,0.6935
8/24/2021 21:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0795,0.2815,0.6955
8/24/2021 22:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0805,0.285,0.6885
8/24/2021 23:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0795,0.2865,0.7045
8/25/2021 0:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0805,0.2825,0.721
8/25/2021 1:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0815,0.2805,0.7215
8/25/2021 2:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.081,0.2785,0.7275
8/25/2021 3:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.081,0.2795,0.7235
8/25/2021 4:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0825,0.2775,0.738
8/25/2021 5:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0835,0.273,0.739
8/25/2021 6:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0845,0.2745,0.745
8/25/2021 7:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.085,0.271,0.733
8/25/2021 8:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0865,0.27,0.738
8/25/2021 9:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0885,0.2745,0.7335
8/25/2021 10:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0895,0.271,0.741
8/25/2021 11:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0895,0.2705,0.7465
8/25/2021 12:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.089,0.2685,0.729
8/25/2021 13:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0885,0.2685,0.7155
8/25/2021 14:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0885,0.271,0.7065
8/25/2021 15:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0895,0.273,0.7
8/25/2021 16:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0915,0.2755,0.71
8/25/2021 17:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0925,0.2705,0.708
8/25/2021 18:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.092,0.2705,0.701
8/25/2021 19:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.092,0.269,0.699
8/25/2021 20:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0925,0.2705,0.694
8/25/2021 21:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.091,0.274,0.7015
8/25/2021 22:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.093,0.276,0.707
8/25/2021 23:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0925,0.279,0.6965
8/26/2021 0:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0915,0.281,0.6945
8/26/2021 1:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.091,0.2855,0.693
8/26/2021 2:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0925,0.282,0.6815
8/26/2021 3:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.092,0.282,0.6785
8/26/2021 4:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0915,0.279,0.6915
8/26/2021 5:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0915,0.278,0.6935
8/26/2021 6:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0915,0.277,0.678
8/26/2021 7:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0915,0.278,0.675
8/26/2021 8:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.091,0.278,0.694
8/26/2021 9:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0895,0.28,0.708
8/26/2021 10:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.088,0.28,0.72
8/26/2021 11:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0885,0.28,0.74
8/26/2021 12:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0885,0.2795,0.724
8/26/2021 13:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.087,0.2845,0.7235
8/26/2021 14:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.087,0.28,0.736
8/26/2021 15:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0875,0.283,0.7235
8/26/2021 16:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.085,0.2835,0.713
8/26/2021 17:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.086,0.286,0.707
8/26/2021 18:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.085,0.286,0.706
8/26/2021 19:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.085,0.2855,0.7125
8/26/2021 20:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.085,0.2855,0.703
8/26/2021 21:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0855,0.285,0.697
8/26/2021 22:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.083,0.287,0.713
8/26/2021 23:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.085,0.287,0.7205
8/27/2021 0:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.086,0.2915,0.7055
8/27/2021 1:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0855,0.288,0.705
8/27/2021 2:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.086,0.2925,0.7265
8/27/2021 3:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.087,0.2935,0.729
8/27/2021 4:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.088,0.294,0.718
8/27/2021 5:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0905,0.2935,0.711
8/27/2021 6:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0915,0.294,0.6985
8/27/2021 7:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0915,0.2895,0.6945
8/27/2021 8:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0905,0.2905,0.6975
8/27/2021 9:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.092,0.29,0.704
8/27/2021 10:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.093,0.2885,0.6905
8/27/2021 11:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0925,0.285,0.699
8/27/2021 12:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0955,0.287,0.7
8/27/2021 13:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.097,0.287,0.7145
8/27/2021 14:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.099,0.2845,0.705
8/27/2021 15:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.099,0.284,0.699
8/27/2021 16:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1005,0.282,0.707
8/27/2021 17:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1005,0.2815,0.711
8/27/2021 18:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.101,0.28,0.705
8/27/2021 19:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.099,0.28,0.706
8/27/2021 20:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.0995,0.28,0.711
8/27/2021 21:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.099,0.2845,0.7285
8/27/2021 22:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1005,0.2815,0.717
8/27/2021 23:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.101,0.2795,0.7
8/28/2021 0:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.101,0.276,0.697
8/28/2021 1:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.102,0.2765,0.6985
8/28/2021 2:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.104,0.274,0.694
8/28/2021 3:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.105,0.2755,0.6905
8/28/2021 4:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1075,0.2755,0.7015
8/28/2021 5:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.108,0.2715,0.7005
8/28/2021 6:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.108,0.2775,0.7045
8/28/2021 7:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1105,0.281,0.7015
8/28/2021 8:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.111,0.2805,0.7135
8/28/2021 9:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1115,0.2805,0.7005
8/28/2021 10:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.112,0.283,0.701
8/28/2021 11:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1125,0.282,0.7145
8/28/2021 12:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1135,0.2795,0.7195
8/28/2021 13:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1145,0.28,0.725
8/28/2021 14:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1145,0.283,0.721
8/28/2021 15:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1165,0.282,0.7305
8/28/2021 16:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1165,0.2785,0.7225
8/28/2021 17:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1175,0.2785,0.7085
8/28/2021 18:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.118,0.2815,0.7065
8/28/2021 19:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1175,0.285,0.722
8/28/2021 20:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.119,0.2865,0.7305
8/28/2021 21:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.118,0.285,0.741
8/28/2021 22:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1185,0.2855,0.754
8/28/2021 23:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.119,0.283,0.7515
8/29/2021 0:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1175,0.2815,0.7475
8/29/2021 1:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.116,0.283,0.7645
8/29/2021 2:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1165,0.283,0.761
8/29/2021 3:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1155,0.2775,0.76
8/29/2021 4:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1165,0.273,0.766
8/29/2021 5:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.116,0.2695,0.7745
8/29/2021 6:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.116,0.265,0.7835
8/29/2021 7:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.117,0.2635,0.773
8/29/2021 8:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1165,0.268,0.758
8/29/2021 9:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.117,0.269,0.741
8/29/2021 10:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.118,0.269,0.751
8/29/2021 11:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.118,0.2715,0.737
8/29/2021 12:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1185,0.275,0.7555
8/29/2021 13:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1195,0.271,0.7645
8/29/2021 14:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.118,0.2685,0.7725
8/29/2021 15:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.118,0.27,0.7595
8/29/2021 16:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1185,0.2745,0.752
8/29/2021 17:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1195,0.275,0.741
8/29/2021 18:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1185,0.2735,0.724
8/29/2021 19:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.118,0.279,0.71
8/29/2021 20:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.117,0.2805,0.7065
8/29/2021 21:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1195,0.283,0.6955
8/29/2021 22:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.12,0.2815,0.7015
8/29/2021 23:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.121,0.283,0.6975
8/30/2021 0:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.121,0.288,0.6815
8/30/2021 1:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.121,0.2915,0.674
8/30/2021 2:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.12,0.293,0.6815
8/30/2021 3:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1215,0.297,0.676
8/30/2021 4:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.122,0.2955,0.6785
8/30/2021 5:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1215,0.2955,0.7
8/30/2021 6:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1225,0.2935,0.6985
8/30/2021 7:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.123,0.2955,0.71
8/30/2021 8:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1225,0.2895,0.6995
8/30/2021 9:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1205,0.292,0.7
8/30/2021 10:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1195,0.29,0.695
8/30/2021 11:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.12,0.29,0.711
8/30/2021 12:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.12,0.285,0.7135
8/30/2021 13:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.12,0.28,0.7295
8/30/2021 14:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1195,0.2805,0.732
8/30/2021 15:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1215,0.2765,0.739
8/30/2021 16:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1235,0.2745,0.733
8/30/2021 17:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.124,0.2695,0.726
8/30/2021 18:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1235,0.267,0.7335
8/30/2021 19:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.124,0.271,0.753
8/30/2021 20:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.123,0.2665,0.7635
8/30/2021 21:00,4.8,0,3.1,3.8,0.01,18,1303,846.68,9,4.1235,0.262,0.772
